time			Ix(U40:VDD)
2.005097739630984e-005	-1.219192e-004
2.005388030060544e-005	-1.226989e-004
2.005738976808446e-005	-1.226751e-004
2.005987582234658e-005	-1.226264e-004
2.006250052862000e-005	-1.226775e-004
2.006576922145599e-005	-1.226698e-004
2.006993084774108e-005	-1.226811e-004
2.007763899402832e-005	-1.226921e-004
2.008648425868747e-005	-1.227057e-004
2.010000000000000e-005	-1.227268e-004
2.010053098219904e-005	-1.228252e-004
2.010159294659712e-005	-1.229124e-004
2.010371687539327e-005	-1.229457e-004
2.010796473298559e-005	-1.229482e-004
2.011449434109113e-005	-1.229490e-004
2.012755355730222e-005	-1.229529e-004
2.013977765512630e-005	-1.228533e-004
2.014676682947270e-005	-1.217887e-004
2.015185873566565e-005	-1.199656e-004
2.015561084428676e-005	-1.189811e-004
2.015850015274921e-005	-1.188384e-004
2.016106166182438e-005	-1.188333e-004
2.016376797559262e-005	-1.188284e-004
2.016804516478406e-005	-1.188212e-004
2.017342724087499e-005	-1.188129e-004
2.018329669786831e-005	-1.187988e-004
2.018966860977317e-005	-1.187903e-004
2.019208104335607e-005	-1.187873e-004
2.019517513283421e-005	-1.187835e-004
2.020000000000000e-005	-1.187778e-004
2.020048248671658e-005	-1.187682e-004
2.020144746014974e-005	-1.187629e-004
2.020337740701606e-005	-1.187623e-004
2.510000000000000e-005	-1.187618e-004
2.510055420834274e-005	-1.187892e-004
2.510166262502820e-005	-1.188149e-004
2.510387945839914e-005	-1.188272e-004
2.510831312514102e-005	-1.188293e-004
2.511520744427289e-005	-1.188290e-004
2.512819536616896e-005	-1.188298e-004
2.514076366798407e-005	-1.188066e-004
2.514777995650190e-005	-1.184805e-004
2.515241943144630e-005	-1.179778e-004
2.515538526968286e-005	-1.177870e-004
2.515887750447070e-005	-1.177844e-004
2.516977564486807e-005	-1.177813e-004
2.518430649873122e-005	-1.177776e-004
2.518660461441775e-005	-1.177771e-004
2.519120084579081e-005	-1.177760e-004
2.520000000000000e-005	-1.177740e-004
2.520048051592703e-005	-1.177649e-004
2.520144154778108e-005	-1.177602e-004
2.520336361148917e-005	-1.177600e-004
2.520720773890537e-005	-1.177599e-004
3.000000000000000e-005	-1.177599e-004
3.000048545712921e-005	-1.177508e-004
3.000145637138763e-005	-1.177463e-004
3.000339819990446e-005	-1.177465e-004
3.000728185693812e-005	-1.177471e-004
3.001504917100544e-005	-1.177485e-004
3.002667666842145e-005	-1.177509e-004
3.004013869225292e-005	-1.177540e-004
3.004644593655938e-005	-1.179562e-004
3.005125504870951e-005	-1.184504e-004
3.005432743336436e-005	-1.186945e-004
3.005794151988870e-005	-1.186712e-004
3.006068826726843e-005	-1.186486e-004
3.006389335359727e-005	-1.186684e-004
3.006805481123909e-005	-1.186687e-004
3.007447530016594e-005	-1.186755e-004
3.008731627801964e-005	-1.186857e-004
3.010000000000000e-005	-1.186943e-004
3.010052658919202e-005	-1.187544e-004
3.010157976757607e-005	-1.188098e-004
3.010368612434415e-005	-1.188342e-004
3.010789883788030e-005	-1.188369e-004
3.011427229687350e-005	-1.188359e-004
3.012701921485989e-005	-1.188358e-004
3.013927087325983e-005	-1.188262e-004
3.014669485710045e-005	-1.182637e-004
3.015148788850517e-005	-1.173271e-004
3.015520365450130e-005	-1.168139e-004
3.015862547359669e-005	-1.167522e-004
3.016161392811960e-005	-1.167502e-004
3.016475757934443e-005	-1.167482e-004
3.016900039265927e-005	-1.167457e-004
3.017475382522838e-005	-1.167426e-004
3.018496034696610e-005	-1.167374e-004
3.018798545282039e-005	-1.167360e-004
3.019403566452896e-005	-1.167332e-004
3.020000000000000e-005	-1.167305e-004
3.020046760593516e-005	-1.167212e-004
3.020140281780547e-005	-1.167164e-004
3.020327324154609e-005	-1.167160e-004
3.020701408902734e-005	-1.167159e-004
3.510000000000001e-005	-1.167158e-004
3.510053068529523e-005	-1.167428e-004
3.510159205588568e-005	-1.167682e-004
3.510371479706659e-005	-1.167807e-004
3.510796027942840e-005	-1.167824e-004
3.511470386535793e-005	-1.167812e-004
3.512761083139305e-005	-1.167798e-004
3.514000815667615e-005	-1.167708e-004
3.514735529034362e-005	-1.164512e-004
3.515208859503224e-005	-1.159433e-004
3.515526891319400e-005	-1.157350e-004
3.515895922780282e-005	-1.157312e-004
3.516323087825549e-005	-1.157308e-004
3.517000163734048e-005	-1.157302e-004
3.518100206136110e-005	-1.157292e-004
3.518838925960657e-005	-1.157286e-004
3.520000000000000e-005	-1.157277e-004
3.520049168691019e-005	-1.157186e-004
3.520147506073056e-005	-1.157140e-004
3.520344180837130e-005	-1.157139e-004
3.520737530365277e-005	-1.157139e-004
4.000000000000000e-005	-1.157139e-004
4.000046521280678e-005	-1.156866e-004
4.000139563842032e-005	-1.156732e-004
4.000325648964740e-005	-1.156742e-004
4.000697819210157e-005	-1.156768e-004
4.001442159700990e-005	-1.156830e-004
4.002610763123740e-005	-1.156938e-004
4.003910344457281e-005	-1.157079e-004
4.004527000641309e-005	-1.163134e-004
4.004928855665668e-005	-1.187191e-004
4.005278892989470e-005	-1.220051e-004
4.005503570864683e-005	-1.227886e-004
4.005726549851709e-005	-1.225557e-004
4.005957630354134e-005	-1.225383e-004
4.006229164508553e-005	-1.225575e-004
4.006601800241337e-005	-1.225614e-004
4.007183226076435e-005	-1.225787e-004
4.008216986897544e-005	-1.226085e-004
4.008378700037623e-005	-1.226076e-004
4.009137529919577e-005	-1.226244e-004
4.009618787698792e-005	-1.226345e-004
4.009752181669466e-005	-1.226373e-004
4.010000000000001e-005	-1.226423e-004
4.010024781833054e-005	-1.227548e-004
4.010074345499161e-005	-1.228662e-004
4.010173472831375e-005	-1.229308e-004
4.010371727495803e-005	-1.229511e-004
4.010768236824658e-005	-1.229519e-004
4.011561255482370e-005	-1.229511e-004
4.012738594491040e-005	-1.229527e-004
4.014093611930324e-005	-1.222688e-004
4.014786875044082e-005	-1.198581e-004
4.015287028387793e-005	-1.165328e-004
4.015608109416350e-005	-1.150709e-004
4.015879943751542e-005	-1.148278e-004
4.016104722446382e-005	-1.148200e-004
4.016346767208917e-005	-1.148125e-004
4.016830856733987e-005	-1.147991e-004
4.017597292679408e-005	-1.147800e-004
4.018505653266457e-005	-1.147595e-004
4.018820200331927e-005	-1.147530e-004
4.019370905869059e-005	-1.147422e-004
4.020000000000000e-005	-1.147304e-004
4.020046908032627e-005	-1.147206e-004
4.020140724097880e-005	-1.147151e-004
4.020328356228386e-005	-1.147142e-004
4.022955206055473e-005	-1.147138e-004
4.502248913438618e-005	-1.147138e-004
4.510000000000001e-005	-1.147137e-004
4.510054679496869e-005	-1.147410e-004
4.510164038490607e-005	-1.147666e-004
4.510382756478082e-005	-1.147791e-004
4.510820192453033e-005	-1.147814e-004
4.511504838036260e-005	-1.147814e-004
4.512801126304869e-005	-1.147826e-004
4.514052534353590e-005	-1.147670e-004
4.514763959703152e-005	-1.144441e-004
4.515228473088740e-005	-1.139391e-004
4.515530683771955e-005	-1.137415e-004
4.515885595036479e-005	-1.137381e-004
4.516266907629323e-005	-1.137368e-004
4.517029532815011e-005	-1.137343e-004
4.518554783186387e-005	-1.137299e-004
4.520000000000000e-005	-1.137260e-004
4.520050169360102e-005	-1.137168e-004
4.520150508080305e-005	-1.137121e-004
4.520351185520712e-005	-1.137119e-004
4.520752540401526e-005	-1.137118e-004
5.000000000000000e-005	-1.137118e-004
5.000047755865628e-005	-1.137027e-004
5.000143267596883e-005	-1.136982e-004
5.000334291059393e-005	-1.136984e-004
5.000716337984414e-005	-1.136991e-004
5.001480431834455e-005	-1.137008e-004
5.002645386747392e-005	-1.137036e-004
5.003964812503005e-005	-1.137072e-004
5.004587185762555e-005	-1.138465e-004
5.005040266413034e-005	-1.143007e-004
5.005358981115468e-005	-1.146288e-004
5.005689790409500e-005	-1.146298e-004
5.005929238434564e-005	-1.145956e-004
5.006187566959228e-005	-1.146203e-004
5.006528927828090e-005	-1.146196e-004
5.007054251882681e-005	-1.146251e-004
5.008104899991864e-005	-1.146336e-004
5.008774882733062e-005	-1.146387e-004
5.010000000000001e-005	-1.146474e-004
5.010052154632379e-005	-1.147069e-004
5.010156463897136e-005	-1.147618e-004
5.010365082426649e-005	-1.147863e-004
5.010782319485676e-005	-1.147895e-004
5.011415713805727e-005	-1.147894e-004
5.012682502445830e-005	-1.147909e-004
5.013906239774884e-005	-1.147892e-004
5.014640669155714e-005	-1.142660e-004
5.015115407894726e-005	-1.133465e-004
5.015483650305294e-005	-1.127947e-004
5.015787059998256e-005	-1.127108e-004
5.016068968862866e-005	-1.127084e-004
5.016361565436537e-005	-1.127060e-004
5.016744637569518e-005	-1.127031e-004
5.017298466095636e-005	-1.126992e-004
5.018272989369265e-005	-1.126928e-004
5.018858616569897e-005	-1.126892e-004
5.020000000000000e-005	-1.126826e-004
5.020049091445048e-005	-1.126732e-004
5.020147274335145e-005	-1.126683e-004
5.020343640115339e-005	-1.126680e-004
5.021521834796502e-005	-1.126677e-004
5.510000000000000e-005	-1.126677e-004
5.510053478846127e-005	-1.126947e-004
5.510160436538379e-005	-1.127202e-004
5.510374351922884e-005	-1.127327e-004
5.510802182691892e-005	-1.127345e-004
5.511479135269301e-005	-1.127335e-004
5.512771286911198e-005	-1.127327e-004
5.514013968618963e-005	-1.127225e-004
5.514742490961228e-005	-1.124022e-004
5.515213227243743e-005	-1.118947e-004
5.515527447653755e-005	-1.116886e-004
5.515892531543807e-005	-1.116849e-004
5.516307249829633e-005	-1.116843e-004
5.517009406088878e-005	-1.116833e-004
5.518153947203031e-005	-1.116819e-004
5.518816205363675e-005	-1.116811e-004
5.520000000000000e-005	-1.116797e-004
5.520049253079053e-005	-1.116705e-004
5.520147759237158e-005	-1.116659e-004
5.520344771553370e-005	-1.116658e-004
5.520738796185793e-005	-1.116658e-004
6.000000000000000e-005	-1.116658e-004
6.000048542356312e-005	-1.116476e-004
6.000145627068937e-005	-1.116386e-004
6.000339796494185e-005	-1.116389e-004
6.000728135344680e-005	-1.116402e-004
6.001504813045672e-005	-1.116431e-004
6.002667555152171e-005	-1.116479e-004
6.003999603883316e-005	-1.116546e-004
6.004622294894135e-005	-1.121725e-004
6.005056383083256e-005	-1.135615e-004
6.005351148736252e-005	-1.144792e-004
6.005648424170494e-005	-1.145376e-004
6.005869688383801e-005	-1.144664e-004
6.006108544819715e-005	-1.145133e-004
6.006424941767511e-005	-1.145098e-004
6.006868263980362e-005	-1.145209e-004
6.007754908406064e-005	-1.145365e-004
6.008246201858502e-005	-1.145450e-004
6.009017413095124e-005	-1.145569e-004
6.010000000000000e-005	-1.145709e-004
6.010052491788445e-005	-1.146703e-004
6.010157475365333e-005	-1.147588e-004
6.010367442519109e-005	-1.147926e-004
6.010787376826661e-005	-1.147939e-004
6.011421321063016e-005	-1.147921e-004
6.012689209535728e-005	-1.147904e-004
6.013914602386908e-005	-1.147173e-004
6.014653887066929e-005	-1.137038e-004
6.015142841914052e-005	-1.119853e-004
6.015535564949150e-005	-1.108560e-004
6.015812384162924e-005	-1.106679e-004
6.016068876402158e-005	-1.106643e-004
6.016337463755330e-005	-1.106609e-004
6.016746168332752e-005	-1.106561e-004
6.017275609545426e-005	-1.106503e-004
6.018216337622743e-005	-1.106408e-004
6.018669508066656e-005	-1.106366e-004
6.019273735325207e-005	-1.106314e-004
6.020000000000001e-005	-1.106252e-004
6.020047368574984e-005	-1.106158e-004
6.020142105724951e-005	-1.106107e-004
6.020331580024885e-005	-1.106102e-004
6.510000000000001e-005	-1.106098e-004
6.510052731653024e-005	-1.106367e-004
6.510158194959069e-005	-1.106622e-004
6.510369121571158e-005	-1.106748e-004
6.510790974795337e-005	-1.106771e-004
6.511463188476888e-005	-1.106766e-004
6.512752702176850e-005	-1.106768e-004
6.513989999319766e-005	-1.106707e-004
6.514729989847370e-005	-1.103528e-004
6.515205625540023e-005	-1.098460e-004
6.515528843925985e-005	-1.096352e-004
6.515900569802229e-005	-1.096306e-004
6.516339406923963e-005	-1.096295e-004
6.516999600038595e-005	-1.096280e-004
6.518039202350503e-005	-1.096258e-004
6.518865378683686e-005	-1.096241e-004
6.520000000000001e-005	-1.096219e-004
6.520049069406630e-005	-1.096128e-004
6.520147208219888e-005	-1.096081e-004
6.520343485846405e-005	-1.096080e-004
6.520736041099437e-005	-1.096079e-004
7.000000000000001e-005	-1.096079e-004
7.000048408116294e-005	-1.095988e-004
7.000145224348880e-005	-1.095943e-004
7.000338856814054e-005	-1.095944e-004
7.000726121744401e-005	-1.095949e-004
7.001500651605095e-005	-1.095961e-004
7.002663777374481e-005	-1.095980e-004
7.003993665762945e-005	-1.096005e-004
7.004616188172168e-005	-1.097725e-004
7.005080396312373e-005	-1.102542e-004
7.005389856395435e-005	-1.105356e-004
7.005758136016911e-005	-1.105161e-004
7.006018423403618e-005	-1.104898e-004
7.006302294642553e-005	-1.105149e-004
7.006671869263705e-005	-1.105140e-004
7.007207240739372e-005	-1.105203e-004
7.008277983690707e-005	-1.105297e-004
7.008750327637702e-005	-1.105335e-004
7.009055312106012e-005	-1.105359e-004
7.009390031063381e-005	-1.105385e-004
7.010000000000001e-005	-1.105430e-004
7.010051490243954e-005	-1.106024e-004
7.010154470731860e-005	-1.106573e-004
7.010360431707670e-005	-1.106817e-004
7.010772353659292e-005	-1.106842e-004
7.011400539612218e-005	-1.106826e-004
7.012656911518069e-005	-1.106808e-004
7.013878778273939e-005	-1.106788e-004
7.014602520155891e-005	-1.102065e-004
7.015072502694130e-005	-1.093201e-004
7.015444625337012e-005	-1.087094e-004
7.015724141023432e-005	-1.085951e-004
7.016020005555781e-005	-1.085936e-004
7.016294230736122e-005	-1.085922e-004
7.016674752008998e-005	-1.085906e-004
7.017226842056734e-005	-1.085883e-004
7.018168224730275e-005	-1.085846e-004
7.018884425227018e-005	-1.085820e-004
7.020000000000001e-005	-1.085782e-004
7.020048993773521e-005	-1.085690e-004
7.020146981320561e-005	-1.085642e-004
7.020342956414640e-005	-1.085640e-004
7.021518806979119e-005	-1.085638e-004
7.510000000000001e-005	-1.085638e-004
7.510052266319534e-005	-1.085906e-004
7.510156798958600e-005	-1.086160e-004
7.510365864236732e-005	-1.086285e-004
7.510783994792997e-005	-1.086303e-004
7.511453279951000e-005	-1.086288e-004
7.512741121827307e-005	-1.086269e-004
7.513975087270791e-005	-1.086211e-004
7.514715663354057e-005	-1.083049e-004
7.515190995244921e-005	-1.078007e-004
7.515525231831848e-005	-1.075828e-004
7.515904651712340e-005	-1.075774e-004
7.516404074930224e-005	-1.075772e-004
7.516971155294386e-005	-1.075770e-004
7.517915811884199e-005	-1.075765e-004
7.518377148676664e-005	-1.075763e-004
7.519077326415070e-005	-1.075760e-004
7.520000000000001e-005	-1.075756e-004
7.520048230801945e-005	-1.075665e-004
7.520144692405834e-005	-1.075619e-004
7.520337615613610e-005	-1.075619e-004
7.520723462029163e-005	-1.075619e-004
8.000000000000001e-005	-1.075619e-004
8.000044331484705e-005	-1.075256e-004
8.000132994454114e-005	-1.075077e-004
8.000310320392932e-005	-1.075091e-004
8.000664972270567e-005	-1.075125e-004
8.001374276025836e-005	-1.075203e-004
8.002550154946599e-005	-1.075348e-004
8.003814288224705e-005	-1.075539e-004
8.004414819107703e-005	-1.084510e-004
8.004849254402060e-005	-1.128424e-004
8.005240968164480e-005	-1.201956e-004
8.005461718218247e-005	-1.225543e-004
8.005718962333273e-005	-1.225433e-004
8.005990872573150e-005	-1.224101e-004
8.006245389504292e-005	-1.224316e-004
8.006645451469041e-005	-1.224388e-004
8.007161393094062e-005	-1.224590e-004
8.008026240496949e-005	-1.224898e-004
8.008504409442474e-005	-1.225066e-004
8.009043662108950e-005	-1.225245e-004
8.010000000000001e-005	-1.225573e-004
8.010051999917640e-005	-1.227516e-004
8.010155999752921e-005	-1.229110e-004
8.010363999423480e-005	-1.229552e-004
8.010779998764599e-005	-1.229499e-004
8.011405998256239e-005	-1.229433e-004
8.012657997239517e-005	-1.229311e-004
8.013883396713377e-005	-1.224115e-004
8.014521041261044e-005	-1.199749e-004
8.014964174117018e-005	-1.152827e-004
8.015380887855207e-005	-1.096584e-004
8.015635069249132e-005	-1.075451e-004
8.015887878172710e-005	-1.070041e-004
8.016143580113965e-005	-1.069627e-004
8.016679087997930e-005	-1.069382e-004
8.017237544084332e-005	-1.069172e-004
8.018354456257139e-005	-1.068801e-004
8.018798767290159e-005	-1.068668e-004
8.019374778712398e-005	-1.068511e-004
8.019670037904583e-005	-1.068436e-004
8.020000000000001e-005	-1.068353e-004
8.020032996209543e-005	-1.068256e-004
8.020098988628627e-005	-1.068200e-004
8.020230973466794e-005	-1.068190e-004
8.510000000000001e-005	-1.068182e-004
8.510053787964691e-005	-1.068453e-004
8.510161363894070e-005	-1.068709e-004
8.510376515752828e-005	-1.068835e-004
8.510806819470344e-005	-1.068859e-004
8.511485773782536e-005	-1.068861e-004
8.512778973183322e-005	-1.068876e-004
8.514023921155431e-005	-1.068783e-004
8.514747884193861e-005	-1.065586e-004
8.515216802547204e-005	-1.060522e-004
8.515528567610600e-005	-1.058476e-004
8.515890639716765e-005	-1.058434e-004
8.516296559803616e-005	-1.058419e-004
8.517020537524121e-005	-1.058395e-004
8.518205316343860e-005	-1.058357e-004
8.518877692240525e-005	-1.058337e-004
8.519211358291303e-005	-1.058327e-004
8.519555111932296e-005	-1.058318e-004
8.520000000000001e-005	-1.058305e-004
8.520044488806772e-005	-1.058213e-004
8.520133466420313e-005	-1.058166e-004
8.520311421647394e-005	-1.058164e-004
8.520667332101559e-005	-1.058163e-004
9.000000000000001e-005	-1.058163e-004
9.000051748185941e-005	-1.058072e-004
9.000155244557821e-005	-1.058027e-004
9.000362237301581e-005	-1.058029e-004
9.000776222789100e-005	-1.058038e-004
9.001604193764140e-005	-1.058058e-004
9.002759088631749e-005	-1.058089e-004
9.004142227562453e-005	-1.058182e-004
9.004790373616225e-005	-1.061172e-004
9.005317470616119e-005	-1.066251e-004
9.005618315660740e-005	-1.067439e-004
9.005974146976918e-005	-1.067161e-004
9.006304297202418e-005	-1.067263e-004
9.006819642291308e-005	-1.067273e-004
9.007695911042194e-005	-1.067352e-004
9.008358409860276e-005	-1.067405e-004
9.008675002363836e-005	-1.067429e-004
9.009308187370956e-005	-1.067470e-004
9.010000000000001e-005	-1.067515e-004
9.010051533119601e-005	-1.068109e-004
9.010154599358800e-005	-1.068659e-004
9.010360731837197e-005	-1.068907e-004
9.010772996793992e-005	-1.068943e-004
9.011401518406651e-005	-1.068945e-004
9.012658561631969e-005	-1.068969e-004
9.013880548886952e-005	-1.068992e-004
9.014607191924872e-005	-1.064219e-004
9.015078506607615e-005	-1.055319e-004
9.015450870891236e-005	-1.049294e-004
9.015732943540150e-005	-1.048190e-004
9.016030734208911e-005	-1.048161e-004
9.016305743396462e-005	-1.048135e-004
9.016689401660816e-005	-1.048103e-004
9.017241511570382e-005	-1.048060e-004
9.018183220363844e-005	-1.047991e-004
9.018882244663406e-005	-1.047944e-004
9.020000000000001e-005	-1.047872e-004
9.020049002067856e-005	-1.047778e-004
9.020147006203565e-005	-1.047729e-004
9.020343014474985e-005	-1.047724e-004
9.021519064103504e-005	-1.047722e-004
9.510000000000001e-005	-1.047722e-004
9.510050904027695e-005	-1.047988e-004
9.510152712083084e-005	-1.048240e-004
9.510356328193860e-005	-1.048368e-004
9.510763560415413e-005	-1.048391e-004
9.511424304269247e-005	-1.048383e-004
9.512707188132296e-005	-1.048376e-004
9.513931432277809e-005	-1.048372e-004
9.514657146909878e-005	-1.045413e-004
9.515129679589829e-005	-1.040507e-004
9.515485917526723e-005	-1.038096e-004
9.515896283636126e-005	-1.037903e-004
9.516254264146106e-005	-1.037896e-004
9.516658550681423e-005	-1.037890e-004
9.517194142727128e-005	-1.037881e-004
9.517999277176701e-005	-1.037869e-004
9.518448699062640e-005	-1.037863e-004
9.519101156228122e-005	-1.037854e-004
9.520000000000001e-005	-1.037842e-004
9.520048131369633e-005	-1.037750e-004
9.520144394108898e-005	-1.037704e-004
9.520336919587427e-005	-1.037703e-004
9.520721970544486e-005	-1.037703e-004
1.000000000000000e-004	-1.037703e-004
1.000004463027006e-004	-1.037521e-004
1.000013389081017e-004	-1.037430e-004
1.000031241189040e-004	-1.037434e-004
1.000066945405085e-004	-1.037448e-004
1.000138353837175e-004	-1.037480e-004
1.000255839144699e-004	-1.037538e-004
1.000382739036405e-004	-1.037609e-004
1.000443235316500e-004	-1.038855e-004
1.000489071524803e-004	-1.048553e-004
1.000533847834102e-004	-1.063950e-004
1.000561903988526e-004	-1.066688e-004
1.000585877595926e-004	-1.065814e-004
1.000611155211178e-004	-1.066214e-004
1.000644084272610e-004	-1.066177e-004
1.000693729255276e-004	-1.066295e-004
1.000786617096387e-004	-1.066453e-004
1.000817311787462e-004	-1.066502e-004
1.000878701169613e-004	-1.066589e-004
1.001000000000000e-004	-1.066758e-004
1.001005253270503e-004	-1.067751e-004
1.001015759811509e-004	-1.068636e-004
1.001036772893520e-004	-1.068976e-004
1.001078799057542e-004	-1.068996e-004
1.001142339678151e-004	-1.068992e-004
1.001269420919369e-004	-1.069004e-004
1.001391932958064e-004	-1.068286e-004
1.001465525541076e-004	-1.058148e-004
1.001514469133691e-004	-1.040940e-004
1.001553774138749e-004	-1.029691e-004
1.001581510748753e-004	-1.027825e-004
1.001607176715029e-004	-1.027781e-004
1.001634060353859e-004	-1.027739e-004
1.001675084660219e-004	-1.027680e-004
1.001728150159183e-004	-1.027609e-004
1.001822604326378e-004	-1.027491e-004
1.001863208363153e-004	-1.027444e-004
1.001917347078853e-004	-1.027386e-004
1.002000000000000e-004	-1.027300e-004
1.002004781479337e-004	-1.027204e-004
1.002014344438012e-004	-1.027153e-004
1.002033470355360e-004	-1.027147e-004
1.051000000000000e-004	-1.027143e-004
1.051004884179577e-004	-1.027405e-004
1.051014652538730e-004	-1.027656e-004
1.051034189257037e-004	-1.027788e-004
1.051073262693651e-004	-1.027817e-004
1.051138063230938e-004	-1.027813e-004
1.051265572290754e-004	-1.027817e-004
1.051386544029769e-004	-1.027831e-004
1.051457500890040e-004	-1.025268e-004
1.051506543322644e-004	-1.020529e-004
1.051544153832700e-004	-1.017798e-004
1.051579394696793e-004	-1.017363e-004
1.051609980470807e-004	-1.017354e-004
