#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A18A17
#Date Time: 2019-04-23 17:39:09.384
#Trigger:Source: Channel 1Type: EdgeCondition: RisingLevel: 0 VHyst.: AutoHoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: -1 V
#Channel 2: Range: 1 V/div Offset: -1 V

Time (s),Channel 1 (V),Channel 2 (V)
-0.0024853500000000003,4.5110557065635071,2.8258974603527713
-0.0024847200000000002,4.5110557065635071,2.8295795906311083
-0.00248409,4.5110557065635071,2.8295795906311083
-0.0024834600000000003,4.5110557065635071,2.8332617209094426
-0.0024828300000000001,4.5073728562490434,2.8332617209094426
-0.0024821999999999999,4.5073728562490434,2.8369438511877796
-0.0024815700000000002,4.5073728562490434,2.840625981466113
-0.0024809400000000001,4.5110557065635071,2.8443081117444478
-0.0024803100000000003,4.5073728562490452,2.8443081117444478
-0.0024796800000000002,4.5036900059345797,2.8443081117444478
-0.00247905,4.5073728562490434,2.8443081117444478
-0.0024784200000000003,4.5073728562490434,2.8516723723011141
-0.0024777900000000001,4.5073728562490434,2.8516723723011177
-0.00247716,4.5073728562490452,2.8479902420227843
-0.0024765300000000002,4.5110557065635071,2.8516723723011177
-0.0024759000000000001,4.5073728562490434,2.8516723723011177
-0.0024752700000000003,4.5073728562490434,2.8553545025794507
-0.0024746400000000002,4.5073728562490434,2.8553545025794524
-0.00247401,4.5073728562490434,2.8553545025794524
-0.0024733800000000003,4.5073728562490434,2.8590366328577854
-0.0024727500000000001,4.5110557065635071,2.8627187631361224
-0.00247212,4.5036900059345815,2.8664008934144571
-0.0024714900000000002,4.5073728562490434,2.8664008934144571
-0.0024708600000000001,4.5110557065635071,2.8700830236927919
-0.0024702300000000003,4.5073728562490452,2.8737651539711253
-0.0024696000000000002,4.5000071556201151,2.8774472842494618
-0.00246897,4.5000071556201151,2.8774472842494618
-0.0024683400000000003,4.5036900059345779,2.8811294145277948
-0.0024677100000000001,4.5073728562490434,2.8848115448061318
-0.00246708,4.5073728562490434,2.8848115448061353
-0.0024664500000000002,4.5073728562490434,2.8921758053628013
-0.0024658200000000001,4.5073728562490434,2.8921758053628013
-0.0024651899999999999,4.5073728562490434,2.8921758053628031
-0.0024645600000000002,4.5073728562490434,2.8958579356411365
-0.00246393,4.5073728562490434,2.8958579356411365
-0.0024633000000000003,4.5073728562490434,2.9032221961978024
-0.0024626700000000001,4.5000071556201151,2.9069043264761412
-0.00246204,4.5036900059345779,2.9032221961978077
-0.0024614100000000002,4.5000071556201151,2.9069043264761412
-0.0024607800000000001,4.5036900059345797,2.9069043264761412
-0.0024601499999999999,4.5000071556201169,2.9032221961978095
-0.0024595200000000002,4.5036900059345797,2.9105864567544759
-0.00245889,4.5000071556201151,2.9105864567544759
-0.0024582600000000003,4.5036900059345779,2.9179507173111423
-0.0024576300000000001,4.5036900059345797,2.9142685870328107
-0.002457,4.5073728562490434,2.9142685870328107
-0.0024563700000000003,4.5036900059345797,2.9216328475894806
